1006.9	1.138129348
1007.07	1.166855764
1007.24	1.188401042
1007.41	1.174037479
1007.59	1.116585002
1007.76	1.008869224
1007.93	0.994507867
1008.1	1.008869224
1008.28	1.023230757
1008.45	1.030411586
1008.62	0.972966158
1008.79	0.951424846
1008.97	0.901163308
1009.14	0.872443384
1009.31	0.872443384
1009.48	0.872443384
1009.66	0.850903899
1009.83	0.836544458
1010	0.815005618
1010.17	0.800646611
1010.34	0.764749841
1010.52	0.750391435
1010.69	0.743212296
1010.86	0.750391435
1011.03	0.728854148
1011.21	0.685780729
1011.38	0.635530352
1011.55	0.664244597
1011.72	0.585282059
1011.9	0.664244597
1012.07	0.678601976
1012.24	0.664244597
1012.41	0.578103902
1012.59	0.513502386
1012.76	0.570925786
1012.93	0.535035845
1013.1	0.563747714
1013.28	0.570925786
1013.45	0.556569683
1013.62	0.499146957
1013.79	0.405840772
1013.97	0.506324651
1014.14	0.527857984
1014.31	0.499146957
1014.48	0.477614132
1014.66	0.441726928
1014.83	0.355601906
1015	0.420195109
1015.17	0.41301792
1015.34	0.484791699
1015.52	0.499146957
1015.69	0.448904284
1015.86	0.441726928
1016.03	0.456081682
1016.21	0.377132596
1016.38	0.319718252
1016.55	0.348425093
1016.72	0.291012075
1016.9	0.283835634
1017.07	0.30536508
1017.24	0.355601906
1017.41	0.269482878
1017.59	0.226425599
1017.76	0.348425093
1017.93	0.291012075
1018.1	0.291012075
1018.28	0.262306563
1018.45	0.212073503
1018.62	0.197721572
1018.79	0.233601708
1018.97	0.226425599
1019.14	0.190545667
1019.31	0.226425599
1019.48	0.312541644
1019.66	0.326894899
1019.83	0.291012075
1020	0.298188557
1020.17	0.183369804
1020.34	0.13313991
1020.52	0.183369804
1020.69	0.190545667
1020.86	0.233601708
1021.03	0.197721572
1021.21	0.176193982
1021.38	0.140315485
1021.55	0.125964372
1021.72	0.226425599
1021.9	0.13313991
1022.07	0.183369804
1022.24	0.183369804
1022.41	0.161842459
1022.59	0.197721572
1022.76	0.104438012
1022.93	0.204897517
1023.1	0.161842459
1023.28	0.161842459
1023.45	0.161842459
1023.62	0.161842459
1023.79	0.15466676
1023.97	0.147491102
1024.14	0.125964372
1024.31	0.13313991
1024.48	0.13313991
1024.66	0.125964372
1024.83	0.183369804
1025	0.104438012
1025.17	0.018336233
1025.34	0.061386392
1025.52	0.06856156
1025.69	0.118788879
1025.86	0.061386392
1026.03	0.061386392
1026.21	0.125964372
1026.38	0.104438012
1026.55	0.111613426
1026.72	0.082912019
1026.9	0.104438012
1027.07	0.104438012
1027.24	0.097262642
1027.41	0.082912019
1027.59	0.082912019
1027.76	0.082912019
1027.93	0.09008731
1028.1	0.09008731
1028.28	0.097262642
1028.45	0.054211262
1028.62	0.075736769
1028.79	0.111613426
1028.97	0.082912019
1029.14	0.075736769
1029.31	0.13313991
1029.48	0.054211262
1029.66	0.018336233
1029.83	0.061386392
1450	3.817707879
1450.2	3.845736768
1450.4	3.879370101
1450.6	3.90296
1450.8	3.949093939
1451	3.983507879
1451.2	4.032386667
1451.4	4.06518303
1451.6	4.097879798
1451.8	4.127732121
1452	4.151769495
1452.2	4.186400606
1452.4	4.221854141
1452.6	4.24065899
1452.8	4.291752727
1453	4.328458384
1453.2	4.358897172
1453.4	4.391694747
1453.6	4.433152323
1453.8	4.464298182
1454	4.49928
1454.2	4.529003838
1454.4	4.562389697
1454.6	4.602779596
1454.8	4.648820606
1455	4.690056162
1455.2	4.731448889
1455.4	4.774441212
1455.6	4.79935596
